1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
9230,Le Groupe Maurice,"2400 rue des Nations, Ste 137",Saint Laurent,Quebec,H4R 3G4,833-546-4546,2023-10-13,legroupemaurice.com,,2023-12-02 13:35:12,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9386,Amica Aurora II General Partnership,"20 Queen St W, Ste 3200",Toronto,Ontario,M5H 2R3,,2023-10-03,,,2023-10-21 20:06:34,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9502,McCarter Grespan Beynon Weir LLP,,Kitchener,Ontario,N2K 3S3,519-571-8800,2018-02-02,,,2023-10-23 20:25:56,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9515,Blackwood Partners Inc,"110 Yonge St, Ste 1500",Toronto,Ontario,M5C 1T4,416-603-3900,2018-01-10,,,2023-10-23 20:25:56,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9518,Dale &amp; Lessmann LLP,"181 University Aver, Ste 2100",Toronto,Ontario,M5H 3M7,416-863-1010,2019-12-18,,,2023-10-23 20:27:00,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9739,Davies Ward Phillips &amp; Vineburg LLP,"155 Wellington St W, 40th Flr",Toronto,Ontario,M5V 3J7,416-863-0900,2020-01-16,,,2023-10-23 20:27:33,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9832,Cattanach Hindson Sutton VanVelduizen LLP,52 Main St Markham N,Markham,Ontario,L3P 1X5,,2021-03-31,,,2023-10-23 20:28:03,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9946,Europe Bound IV Inc,4 Moorehill Dr,Toronto,Ontario,M4G 1A1,416-424-1443,2021-09-20,,,2023-10-23 20:29:51,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
9994,KCTG LP2 SARL,"133 Peachtree St, NE",Atlanta,GA,USA - 30303-1847,,2021-07-06,,,2023-10-23 20:29:53,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10017,Polyzotis &amp; Co LLP,"34 King St E, Ste 510",Toronto,Ontario,M5C 2A8,416-360-4310,2013-11-04,,,2023-10-24 14:27:32,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10441,Cabico Acquisition Inc,677 rue Akhurst,Coaticook,Quebec,J1A 2S2,,2016-01-04,,,2023-10-24 14:28:42,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10464,11 Yorkville Partners Inc,"2300 Yonge St,",Toronto,Ontario,M4P 1E4,416-866-3033,2017-08-09,,,2023-10-24 14:29:07,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10481,McBride Wallace Laurent &amp; Cord LLP,,Toronto,Ontario,M9B 1B4,416-231-6555,2017-06-29,,,2023-10-24 14:29:07,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10500,Groupe BMR Inc,"1501, rue Ampere, Bureau 200",Boucherville,Quebec,J4B 5Z5,450-655-2441,2017-04-10,,,2023-10-24 14:29:08,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10503,Beard Winter LLP,,Toronto,Ontario,M5H 2K4,416-593-5555,2017-04-06,beardwinter.com,,2023-12-09 16:46:00,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10590,Barrett Farm Enterprises Partnership,4570 Bank St,,,K1T 3W9,,2012-04-27,,,2023-10-24 14:30:27,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10591,Nicol &amp; Lazier LLP,,Ottawa,Ontario,K2P 0J3,613-232-4241,2012-04-27,,,2023-10-24 14:30:27,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
10840,Forum/SLP GP Inc,181 Bay St,Toronto,Ontario,M5J 2T3,416-947-0389,2020-09-01,,,2023-10-26 13:31:37,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11001,Pepe Lepew Corp,"24 George St N, 2nd Flr",Brampton,Ontario,L6X 1R2,,2018-01-12,,,2023-10-26 19:27:25,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11153,Solomon Grosberg LLP,,Toronto,Ontario,M5C 2B8,416-366-7828,2021-06-21,,,2023-10-26 19:28:12,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11176,Forum/SLP 15 Oblats GP Inc,181 Bay St,Toronto,Ontario,M5J 2T3,416-947-0389,2021-04-28,,,2023-10-26 19:28:13,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11184,Arnold-Foster LLP,,Georgetown,Ontario,L7G 4B1,905-873-0204,2021-04-14,arnold-foster.com,,2023-12-02 13:40:11,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11213,Forum/SLP Inc,181 Bay St,Toronto,Ontario,M5J 2T3,416-947-0389,2021-01-25,,,2023-10-26 19:28:14,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11251,Beard Winter LLP,"130 Adelaide St W, Ste 701",Toronto,Ontario,M5H 2K4,416-593-5555,2017-05-16,,,2023-10-27 15:28:55,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11568,Feige Nawrocki LLP,"130 Adelaide St W, Ste 3300",Toronto,Ontario,M5H 3P5,416-366-8833,2016-08-31,,,2023-10-29 16:29:48,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11574,Europe Bound Travel Outfitters,383 King St W,Toronto,Ontario,M5V 1K1,416-601-1990,2016-07-28,,,2023-10-29 16:29:49,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11578,Equiton Partners,"1111 International Blvd, Ste 103",Burlington,Ontario,L7L 6W1,905-635-1381,2016-07-18,,,2023-10-29 16:29:49,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11588,Groupe Immobilier Bel-Rive Inc,"883 Boulevard des Forges, Ste 300",Trois-Rivieres,Quebec,G8Z 1T7,819-376-9909,2016-03-30,,,2023-10-29 16:29:50,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11760,Charter Acquisition Corp,"130 King St W, Ste 2805",Toronto,Ontario,M5X 1A4,416-364-5705,2007-08-09,,,2023-10-29 16:55:56,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11789,Hallman Eldercare (Guelph) Inc,"100 Sheldon Dr, Unit 40",Cambridge,Ontario,N1R 7S7,519-622-7800,2007-02-01,,,2023-10-29 16:55:57,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11831,Garfin Zeidenberg LLP,"5255 Yonge St, Ste 800",Toronto,Ontario,M2N 6P4,416-512-8000,2009-12-17,gzlegal.com,,2023-12-09 16:46:21,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11857,Guelph Medical Place 1 Ltd,"277 Lakeshore Rd E, Ste 203",Oakville,Ontario,L6J 1H9,,2010-12-24,,,2023-10-29 16:56:45,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
11859,Guelph Medical Place 2 Ltd,"277 Lakeshore Rd E, Ste 203",Oakville,Ontario,L6J 1H9,,2010-12-24,,,2023-10-29 16:56:45,'2023-10-30 12:42:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
12005,365 Colborne Street Corp,7 Welland Ae,St Catharines,Ontario,L2R 2L8,905-684-2777,2021-03-12,,,2023-11-01 16:28:56,'2023-11-01 16:28:56'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
12228,Malleum Core Partners I GP Ltd,15 Wellington St N,Hamilton,Ontario,L8R 1M7,416-843-3724,2021-06-16,,,2023-11-01 16:30:47,'2023-11-01 16:30:47'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
12319,BentallGreenOak (Canada) LP,"1 York St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2021-11-08,bentallkennedy.com,,2023-12-06 19:45:32,'2023-11-01 19:36:45'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
12903,Philp Hill Heights Ltd,485 The Kingsway,Etobicoke,Ontario,M9A 3W5,416-239-7529,2019-07-26,,,2023-11-02 18:15:31,'2023-11-02 18:15:31'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13233,Malleum Core Partners I LP,963 Bonnieview Ave,Burlington,Ontario,L7T 1T6,416-843-3724,2019-05-10,,,2023-11-02 18:15:44,'2023-11-02 18:15:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13249,Talport Estates Ltd,10 Suffolk St,Guelph,Ontario,N1H 2H6,519-836-0223,2019-12-19,,,2023-11-02 18:15:45,'2023-11-02 18:15:45'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13271,LPMR (712-732 Belmont) GP Inc,"255 King St N, Ste 301",Waterloo,Ontario,N2J 4V2,519-886-5400,2019-12-05,,,2023-11-02 18:15:46,'2023-11-02 18:15:46'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13307,Malleum Real Estate Partners V LP,414 King St E,Hamilton,Ontario,L8N 1C3,416-843-3724,2019-11-19,,,2023-11-02 18:15:47,'2023-11-02 18:15:47'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13339,Philp Hill Heights Ltd,485 The Kingsway,Etobicoke,Ontario,M9A 3W5,416-239-7529,2019-10-31,,,2023-11-02 18:15:48,'2023-11-02 18:15:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13392,Oxford SC Stone Guelph Inc,19 Lesmill Rd,Toronto,Ontario,M3B 2T3,,2019-10-02,,,2023-11-02 18:15:50,'2023-11-02 18:15:50'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13504,Logan Katz LLP,"6 Gurdwara Rd, Unit 105",Ottawa,Ontario,K2E 8A3,613-228-8282,2017-02-17,,,2023-11-04 16:35:46,'2023-11-04 16:35:46'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13567,ACLP 57 Tenth Street Corp,,Brampton,Ontario,L6Y 0H4,647-308-9447,2017-01-30,,,2023-11-04 16:35:48,'2023-11-04 16:35:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13886,866 Acquisitions Corp,"7B Pleasant Blvd, Ste 1027",Toronto,Ontario,M4T 1K2,,2017-06-19,,,2023-11-04 16:35:59,'2023-11-04 16:35:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
13930,"RPN LLP, Chartered Accountants ","406 North Service Rd E, Ste 300",Oakville,Ontario,L6H 5R2,905-897-6007,2018-08-31,,,2023-11-04 16:36:01,'2023-11-04 16:36:01'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14010,SBLP Midland Shopping Centre Inc,"2 Bloor St W, Ste 1001",Toronto,Ontario,M4W 3E2,416-922-5553,2018-06-29,,,2023-11-04 16:36:04,'2023-11-04 16:36:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14069,Bratty LLP,"7501 Keele St, Ste 200",Vaughan,Ontario,L4K 1Y2,905-760-2600,2018-05-31,,,2023-11-04 16:36:06,'2023-11-04 16:36:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14190,S&amp;A Venture Partners Inc,285 Nautical Blvd,Oakville Ontario,,L6L 0C1,,2017-10-30,,,2023-11-04 16:36:11,'2023-11-04 16:36:11'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14285,Cascades Packaging - Bird Guelph,670 Soutgate Dr,Guelph,Ontario,N1H 6K9,519-836-3470,2018-12-14,,,2023-11-04 16:36:15,'2023-11-04 16:36:15'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14313,Marciano Beckenstein LLP,"64 Jardin Dr, Unit 4",Concord,Ontario,L4K 3P3,905-760-8773,2018-11-30,,,2023-11-04 16:36:16,'2023-11-04 16:36:16'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14383,118 Sparks Street Limited Partnership,"350 Alberta St, Ste 200",Ottawa,Ontario,K1R 1A4,613-738-9899,2018-10-30,,,2023-11-04 16:36:18,'2023-11-04 16:36:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14416,DY &amp; Partners Inc,"220 Duncan Mill Rd, Ste 601",Toronto,Ontario,M3B 3J5,416-391-3793,2018-09-28,,,2023-11-04 16:36:20,'2023-11-04 16:36:20'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14432,Triumph Carling Acquisition GP Ltd,"407 8th Ave SW, Ste 200",Calgary,Alberta,T2P 1E5,,2018-09-17,,,2023-11-04 16:36:20,'2023-11-04 16:36:20'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14531,Abrahams LLP,,Toronto,Ontario,M1V 0E3,416-291-6786,2015-03-17,rdlegal.ca,,2023-12-02 13:54:41,'2023-11-06 12:07:01'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14677,"Norman, Goldberg &amp; Co LLP",266 Sheppard Ave W,Toronto,Ontario,M2N 1N3,416-733-1234,2016-04-22,,,2023-11-06 12:07:06,'2023-11-06 12:07:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14683,Lawrence Lawrence Stevenson LLP,,Brampton,Ontario,L6Y 1L9,647-618-4445,2016-04-20,,,2023-11-06 12:07:06,'2023-11-06 12:07:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14685,ACLP QSE Corp,7699 Creditview Rd,Brampton,Ontario,L6Y 0H4,647-308-9447,2016-04-20,,,2023-11-06 12:07:06,'2023-11-06 12:07:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14790,"Owens, Wright LLP",,Toronto,Ontario,M4S 3B1,416-486-9800,2016-02-26,owenswright.com,,2023-12-02 13:53:03,'2023-11-06 12:07:11'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14851,Bennett Jones LLP,3400 One First Canadian Place,Toronto,Ontario,M5X 1A4,416-863-1200,2016-01-12,bennettjones.com,,2023-12-02 13:54:44,'2023-11-06 12:07:13'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
14914,RLP Midland Inc,,Barrie,Ontario,L4M 4V1,705-728-4067,2015-08-18,,,2023-11-06 12:07:16,'2023-11-06 12:07:16'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15146,Alpa Diamond Inc,116 Stevenson Rd N,Oshawa,Ontario,L1J 5M5,905-723-4798,2015-05-29,,,2023-11-06 12:07:25,'2023-11-06 12:07:25'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15294,Himelfarb Proszanski LLP,,Toronto,Ontario,M5G 1V2,416-599-8080,2016-06-01,,,2023-11-06 12:07:32,'2023-11-06 12:07:32'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15394,70 Melbourne Inc,78 Fern Valley Cres,Richmond Hill,Ontario,L4E 2J4,905-773-3369,2015-12-03,,,2023-11-06 12:07:35,'2023-11-06 12:07:35'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15432,Powell Jones LLP,,Barrie,Ontario,L4N 7B6,705-728-7461,2015-11-09,powelljones.ca,,2023-12-02 13:54:47,'2023-11-06 12:07:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15505,Garfinkle Biderman LLP,,Toronto,Ontario,M5C 2V9,416-869-1234,2015-10-01,,,2023-11-06 12:07:39,'2023-11-06 12:07:39'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15511,Gardiner Roberts LLP,"22 Adelaide St W, Ste 3600",Toronto,Ontario,M5H 4E3,416-865-6600,2016-12-29,gardiner-roberts.com,,2023-12-02 13:54:25,'2023-11-06 12:07:40'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15543,LaBarge Weinstein LLP,,Ottawa,Ontario,K2K 3G4,613-599-9600,2016-12-13,lwlaw.com,,2023-12-02 13:54:25,'2023-11-06 12:07:41'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15708,Markoff &amp; Shain LLP,,Markham,Ontario,L3R 9W9,905-752-1446,2013-10-18,,,2023-11-07 11:35:41,'2023-11-07 11:35:41'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15789,Abbeyfield Houses Society of Guelph,40 Baker St,Guelph,Ontario,N1H 4G1,519-993-1209,2014-08-28,,,2023-11-07 11:35:45,'2023-11-07 11:35:45'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15792,Soloway Wright LLP,"427 Laurier Ave W, Ste 900",Ottawa,Ontario,K1R 7Y2,613-236-0111,2014-08-26,solowaywright.com,,2023-12-02 13:55:03,'2023-11-07 11:35:46'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15820,"Himelfarb, Proszanski LLP","480 University Ave, Ste 1401",Toronto,Ontario,M5G 1V2,416-599-8080,2014-07-31,,,2023-11-07 11:35:47,'2023-11-07 11:35:47'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15886,Home Suite Hope Shared Living Corp,200 North Service Rd W,Oakville,Ontario,L6M 2Y1,,2014-06-27,homesuitehope.org,,2023-12-02 13:55:10,'2023-11-07 11:35:49'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
15925,Cummings Cooper Schusheim Berliner LLP,,Toronto,Ontario,M2P 2B5,416-512-9500,2014-05-29,,,2023-11-07 11:35:51,'2023-11-07 11:35:51'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
16352,780 Elm Street (Port Colborne) Inc,204 Kennedy St W,Aurora,Ontario,L4G 2L7,905-727-3974,2007-03-28,,,2023-11-07 15:13:06,'2023-11-07 15:13:06'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
16385,NorthWest Value Partners Inc,"661 University Ave, Ste 470",Toronto,Ontario,M5G 1M1,416-366-8300,2023-11-02,,,2023-11-10 12:57:18,'2023-11-10 12:57:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
17079,CIP 308 Randolph Inc,,Burlington,Ontario,L7L 5Z4,,2022-02-25,,,2023-11-12 19:41:18,'2023-11-12 19:41:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
17253,Groupe AGF Inc,2270 rue Garneau,Longueuil,Quebec,J4G 1E7,450-442-9494,2022-07-26,,,2023-11-12 19:41:27,'2023-11-12 19:41:27'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
17374,Northernsky Brighton Partners Ltd,2575 Woodhull Rd,,,N6K 4S4,,2022-06-08,,,2023-11-12 19:41:33,'2023-11-12 19:41:33'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
17732,New Horizon General Partners Ltd,"625 Cochrane Dr, Ste 801",Markham,Ontario,L3R 9R9,,2022-04-29,,,2023-11-14 19:34:54,'2023-11-14 19:34:54'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18180,Sentry Group Wealth Partners,"620 Davenport Rd, Ste 36",Waterloo,Ontario,N2V 2C2,866-880-9883,2022-02-01,,,2023-11-14 19:35:14,'2023-11-14 19:35:14'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18401,SBLP Kapuskasing Shopping Centre Inc,"2 Bloor St W, Ste 1001",,,M4W 3E2,,2022-06-30,,,2023-11-14 19:35:25,'2023-11-14 19:35:25'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18678,Toronto Acquisition Corp,79 Wellington St W,Toronto,Ontario,M5K 1N2,,2022-05-31,,,2023-11-14 19:35:39,'2023-11-14 19:35:39'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18762,Bennett Jones LLP,"One First Canadian Place, Ste 3400",Toronto,Ontario,M5X 1A4,416-863-1200,2022-05-06,,,2023-11-14 19:35:44,'2023-11-14 19:35:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18768,Hawley Chatwall &amp; Co LLP,"110 Matheson Blvd W, Ste 120",Mississauga,Ontario,L5R 4G7,905-789-8484,2022-05-06,,,2023-11-14 19:35:44,'2023-11-14 19:35:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
18784,995 Pape Avenue Inc,,Toronto,Ontario,M5H 3L5,,2022-05-05,,,2023-11-14 19:35:44,'2023-11-14 19:35:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
19162,Groupe BMR Inc,"1501 rue Ampere, bureau 200",Boucherville,Quebec,J4B 5Z5,450-655-2441,2022-04-01,,,2023-11-17 16:40:37,'2023-11-17 16:40:37'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
19188,Habitat for Humanity Guelph Wellington,"104 Dawson Rd, Ste 100B",Guelph,Ontario,N1H 1A6,519-767-9752,2022-08-31,habitatgw.ca,,2023-12-02 14:01:39,'2023-11-17 16:40:38'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
19242,6IX Acquisitions Inc,"7191 Yonge St, Ste 808",,,L3T 0C4,,2022-08-12,,,2023-11-17 16:40:41,'2023-11-17 16:40:41'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
19398,Bluewater Pipe Inc,427-B Canada Ave,Huron Park,Ontario,N0M 1Y0,226-425-2111,2022-02-28,,,2023-11-17 16:40:49,'2023-11-17 16:40:49'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
19421,Commerce Partners Inc,"36 Stella St,",Fonthill,Ontario,L0S 1E0,,2022-02-28,,,2023-11-17 16:40:50,'2023-11-17 16:40:50'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
20497,Safetyco Partners Inc,25 Price St,Toronto,Ontario,M4W 1Z4,,2022-11-30,,,2023-11-17 16:41:44,'2023-11-17 16:41:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
20713,Levante Living LP,"330 Bay St, Ste 1400",Toronto,Ontario,M5H 2S8,416-560-7491,2022-05-02,,,2023-11-21 20:56:22,'2023-11-21 20:56:22'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21086,Rosati Land Partnership,,Richmond Hill,Ontario,L4C 6V9,,2021-07-16,,,2023-11-24 21:40:47,'2023-11-24 21:40:47'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21119,Sunrise Acquisitions (Stayner) Inc,"50 West Wilmot St, Ste 100",Richmond Hill,Ontario,L4B 1M5,905-597-3333,2021-07-05,,,2023-11-24 21:40:51,'2023-11-24 21:40:51'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21194,Bratty and Partners LLP,"7501 Keele St, Ste 200",Vaughan,Ontario,L4K 1Y2,905-760-2600,2021-03-18,,,2023-11-24 21:40:59,'2023-11-24 21:40:59'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21248,Blackwood Partners,"110 Yonge St, Ste 1500",Toronto,Ontario,M5C 1T5,416-603-3900,2021-05-06,,,2023-11-24 21:41:04,'2023-11-24 21:41:04'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21398,Dale &amp; Lessmann LLP,"181 University Ave, Ste 2100",Toronto,Ontario,M5H 3M7,416-863-1010,2021-10-04,,,2023-11-25 11:20:30,'2023-11-25 11:20:30'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21443,Blue Stripe Ptoperties (Eglinton) Ltd,2571 Bloor St W,Toronto,Ontario,M8X 1A6,,2021-09-23,,,2023-11-25 11:20:33,'2023-11-25 11:20:33'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21465,Katasa Groupe &amp; D&eacute;veloppement,"69 rue Jean-Proulx, Unit 301",Gatineau,Quebec,J8Z 1W2,819-771-2787,2021-09-10,,,2023-11-25 11:20:35,'2023-11-25 11:20:35'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21470,"Goldman, Spring, Kichler &amp; Sanders LLP",,Toronto,Ontario,M2N 6K9,416-225-9400,2021-09-09,goldmanspring.com,,2023-12-02 14:02:16,'2023-11-25 11:20:35'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21605,ACLP QSE Corp,7699 Creditview Rd,Brampton,Ontario,L6Y 0H4,,2021-08-24,,,2023-11-27 10:48:39,'2023-11-27 10:48:39'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21675,Daniel &amp; Partners LLP,39 Queen St,St Catharines,Ontario,L2R 7P7,905-688-1125,2021-12-23,,,2023-11-27 10:48:44,'2023-11-27 10:48:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21676,LPMR (12 Dupont) GP Inc,"255 King St N, Ste 301",Waterloo,Ontario,N2J 4V2,,2021-12-23,,,2023-11-27 10:48:44,'2023-11-27 10:48:44'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21757,TimWen Partnership,"130 King St W, Ste 300",Toronto,Ontario,M5K 1K6,,2021-12-10,,,2023-11-27 10:48:48,'2023-11-27 10:48:48'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21906,ASC (Guelph) Facility Inc,175 Bloor St E,Toronto,Ontario,M4W 3R8,416-323-3773,2021-01-14,,,2023-11-27 10:48:56,'2023-11-27 10:48:56'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
21983,Signet Acquisitions Inc,248 Bridgeland Ave,North York,Ontario,M6A 1Z4,,2021-07-15,,,2023-11-27 10:49:00,'2023-11-27 10:49:00'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22174,Emond Harnden LLP,,Ottawa,Ontario,K1S 3V1,613-563-7660,2021-03-05,ehlaw.ca,,2023-12-02 14:03:52,'2023-11-27 10:49:12'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22199,Sharpe Farm Supplies Ltd,"7707 Mill Rd, RR 4",Guelph,Ontario,N1H 6J1,519-837-0510,2021-03-01,sharpefarmsupplies.com,,2023-12-02 14:03:54,'2023-11-27 10:49:14'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22286,Katanna Oklahoma LP,"8171 Yonge St, Ste 185",Thornhill,Ontario,L3T 2C6,,2021-05-05,,,2023-11-27 10:49:18,'2023-11-27 10:49:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22292,Fabian Papa &amp; Partners,"216 Chrislea Rd, Ste 204",Woodbridge,Ontario,L4L 8S5,905-264-2420,2021-05-03,,,2023-11-27 10:49:18,'2023-11-27 10:49:18'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22300,BentallGreenOak (Canada) LP,"1 York St, Ste 100",Toronto,Ontario,M5J 0B6,416-681-3400,2021-11-30,,,2023-11-27 10:49:19,'2023-11-27 10:49:19'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22349,Groupe Touchette Real Estate Inc,9000 Boul Saint-Laurent,Montreal,Quebec,H2N 1M7,514-381-1716,2021-11-12,,,2023-11-27 10:49:22,'2023-11-27 10:49:22'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22467,LP Meyer and Associates,7931 Riverside Dr E,Windsor,Ontario,N8S 1E3,519-251-8866,2021-10-08,,,2023-11-27 10:49:27,'2023-11-27 10:49:27'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
22554,Philpott Memorial Church,84 York Blvd,Hamilton,Ontario,L8R 1R6,905-523-7000,2021-09-10,,,2023-11-27 10:49:32,'2023-11-27 10:49:32'),private_equity,private_equity,0,0,0,1,0,0,0,0,0
