1,3414493 Canada Inc,"11 Church St, Ste 401",,,M5E 1W1,,2022-04-29,,,2023-10-12 10:25:20,'2023-10-30 12:42:37'),category_primary,category_all,is_builder,is_investment,is_reit,is_private_equity,is_asset_manager,is_family_office,is_pension_fund,is_insurance,is_lender
9286,guard.me International Insurance,"80 Allstate Pkwy, 3rd Flr",Markham,Ontario,L3R 6H3,905-752-6200,2023-10-06,guard.me,,2023-12-02 13:35:33,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
9384,The Canada Life Assurance Co,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2023-10-03,,,2023-10-21 20:06:34,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
9414,Insurance Corporation of British Columbia,"151 West Esplanade, Ste 204",North Vancouver,British Columbia,V7M 3H9,604-661-2800,2017-06-29,icbc.com,,2023-12-09 16:45:46,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
9643,Sun Life Assurance Co of Canada,"1 York St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2020-11-02,,,2023-10-23 20:27:31,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
9986,The Equitable Life Insurance,,Toronto,Ontario,M5J 1G2,,2021-07-21,,,2023-10-23 20:29:52,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10085,The Equitable Life Insurance Co of Canada,"55 Univesity Ave, Ste 300",Toronto,Ontario,M5J 2H7,416-681-3400,2013-03-04,equitable.ca,,2023-12-02 13:38:12,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10505,Manulife Real Estate,"250 Bloor St E, 15th Flr",Toronto,Ontario,M4W 1E5,416-926-5500,2017-04-04,,,2023-10-24 14:29:08,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10567,The Standard Life Assurance Co,"121 King St W, Ste 810",Toronto,Ontario,M5H 3T9,416-367-2177,2012-09-12,,,2023-10-24 14:30:26,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10607,The Standard Life Assurance,"121 King St W, Ste 810",Toronto,Ontario,M5H 3T9,416-367-2177,2012-02-01,standard.ai,,2023-12-02 13:55:44,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10616,The Great West Life Assurance Co,840-33 Yonge St,Toronto,Ontario,M5E 1G4,,1998-09-25,,,2023-10-26 13:31:06,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10803,The Citadel General Assurance Co,"1075 Bay St, Ste 1200",Toronto,Ontario,M5S 2B1,416-928-8500,2001-05-01,,,2023-10-26 13:31:11,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
10818,The Manufactures Life Insurance Company,"55 Metcalfe St, Ste 1490",Ottawa,Ontario,K1P 6J5,,1999-09-24,,,2023-10-26 13:31:11,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
11296,Sunlife Assurance Co of Canada,"1 York St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2018-06-06,,,2023-10-27 15:29:46,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
11802,Co-Operators General Insurance Co,130 Macdonell St,Guelph,Ontario,N1H 6P8,519-824-8594,2008-09-17,,,2023-10-29 16:56:12,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
11840,Insurance Corp of British Columbia,"151 West Esplanade, Ste 204",North Vancouver,BC,V7M 3H9,604-661-2800,2009-07-16,,,2023-10-29 16:56:30,'2023-10-30 12:42:37'),insurance,insurance,0,0,0,0,0,0,0,1,0
12611,Sun Life Assurrance Company of Canada,"1 Yonge St, Ste 1100",Toronto,Ontario,M5J 0B6,416-681-3400,2020-05-05,,,2023-11-02 18:11:52,'2023-11-02 18:11:52'),insurance,insurance,0,0,0,0,0,0,0,1,0
13887,Gougeon Insurance Brokers,120 Larch St,Sudbury,Ontario,P3E 1C2,800-461-1106,2017-06-16,,,2023-11-04 16:35:59,'2023-11-04 16:35:59'),insurance,insurance,0,0,0,0,0,0,0,1,0
14403,The Great-West Assurance Co,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2018-10-04,,,2023-11-04 16:36:19,'2023-11-04 16:36:19'),insurance,insurance,0,0,0,0,0,0,0,1,0
14784,Megna Real Estate and Insurance Limited Brokerage,1236 Barton St E,Hamilton,Ontario,L8H 2V8,905-547-3553,2016-02-29,megna.com,,2023-12-02 13:53:03,'2023-11-06 12:07:10'),insurance,insurance,0,0,0,0,0,0,0,1,0
15160,Megna Real Estate and Insurance Ltd,,Hamilton,Ontario,L8H 2V8,905-547-3553,2015-05-28,,,2023-11-06 12:07:25,'2023-11-06 12:07:25'),insurance,insurance,0,0,0,0,0,0,0,1,0
15966,The Standard Life Assurance,"121 King St W, Ste 810",Toronto,Ontario,M5H 3T9,416-367-2177,2014-03-17,,,2023-11-07 11:35:53,'2023-11-07 11:35:53'),insurance,insurance,0,0,0,0,0,0,0,1,0
18671,The Manufacturing Life Insurance Co,"550 6th Ave SW, Ste 1100",Calgary,Alberta,T2P 0S2,,2022-05-31,,,2023-11-14 19:35:39,'2023-11-14 19:35:39'),insurance,insurance,0,0,0,0,0,0,0,1,0
19013,Waddell Insurance Brokers Ltd,"29 Tannery St, Ste 300",Mississauga,Ontario,L5M 1V1,905-712-8400,2022-04-25,,,2023-11-17 16:40:31,'2023-11-17 16:40:31'),insurance,insurance,0,0,0,0,0,0,0,1,0
19906,Armour Insurance Brokers,"30 Topflight Dr, Unit 1",Mississauga,Ontario,L5S 0A8,905-452-5127,2022-06-30,all-risks.com,,2023-12-02 14:01:46,'2023-11-17 16:41:13'),insurance,insurance,0,0,0,0,0,0,0,1,0
20584,Unica Insurance Inc,7150 Derrycrest Dr,Mississauga,Ontario,L5W 0E5,,2022-10-03,,,2023-11-17 16:41:53,'2023-11-17 16:41:53'),insurance,insurance,0,0,0,0,0,0,0,1,0
20842,Manufacturers Life Insurance Co,"250 Bloor St E, 15th Flr",Toronto,Ontario,M4W 1E5,416-926-5500,2021-08-12,manulife.com,,2023-12-09 16:47:08,'2023-11-24 21:40:27'),insurance,insurance,0,0,0,0,0,0,0,1,0
21319,Manulife,200 Bloor St E,Toronto,Ontario,M4W 1E5,416-926-3000,2021-11-03,,,2023-11-24 21:41:09,'2023-11-24 21:41:09'),insurance,insurance,0,0,0,0,0,0,0,1,0
22101,StoneRidge Insurance Brokers,"1336 Sandhill Dr, Unit 2",Ancaster,Ontario,L9G 4V5,905-528-5105,2021-06-01,,,2023-11-27 10:49:07,'2023-11-27 10:49:07'),insurance,insurance,0,0,0,0,0,0,0,1,0
22796,May-McConville Insurance Brokers Ltd,"123 St George St, Ste 100",London,Ontario,N6A 3A1,519-673-0880,2012-04-04,mcconvilleomni.ca,,2023-12-02 14:05:05,'2023-11-28 14:57:46'),insurance,insurance,0,0,0,0,0,0,0,1,0
25107,Five Star Insurance,,Brampton,Ontario,L6T 4X6,905-459-0555,2021-06-30,fivestarins.com,,2023-12-04 13:19:10,'2023-12-03 16:44:54'),insurance,insurance,0,0,0,0,0,0,0,1,0
26252,The Canada Life Assurance Company,"33 Yonge St, Ste 1000",Toronto,Ontario,M5E 1G4,416-507-2929,2023-11-16,,,2023-12-05 17:46:06,'2023-12-05 17:46:06'),insurance,insurance,0,0,0,0,0,0,0,1,0
