65,604,50,2023-10-12 18:06:40,2023-10-30 12:43:52
66,604,51,2023-10-12 18:06:40,2023-10-30 12:43:52
67,605,52,2023-10-12 18:06:40,2023-10-30 12:43:52
68,605,53,2023-10-12 18:06:40,2023-10-30 12:43:52
69,605,54,2023-10-12 18:06:40,2023-10-30 12:43:52
70,605,55,2023-10-12 18:06:40,2023-10-30 12:43:52
71,605,56,2023-10-12 18:06:40,2023-10-30 12:43:52
72,605,57,2023-10-12 18:06:40,2023-10-30 12:43:52
73,607,58,2023-10-12 18:06:40,2023-10-30 12:43:52
74,607,59,2023-10-12 18:06:40,2023-10-30 12:43:52
75,608,60,2023-10-12 18:06:40,2023-10-30 12:43:52
76,610,61,2023-10-12 18:06:40,2023-10-30 12:43:52
77,611,62,2023-10-12 18:06:40,2023-10-30 12:43:52
78,611,63,2023-10-12 18:06:40,2023-10-30 12:43:52
79,612,64,2023-10-12 18:06:40,2023-10-30 12:43:52
80,613,65,2023-10-12 18:06:40,2023-10-30 12:43:52
81,613,43,2023-10-12 18:06:40,2023-10-30 12:43:52
82,613,66,2023-10-12 18:06:40,2023-10-30 12:43:52
83,614,67,2023-10-12 18:06:40,2023-10-30 12:43:52
84,615,68,2023-10-12 18:06:40,2023-10-30 12:43:52
85,616,69,2023-10-12 18:06:40,2023-10-30 12:43:52
86,616,70,2023-10-12 18:06:40,2023-10-30 12:43:52
87,616,71,2023-10-12 18:06:40,2023-10-30 12:43:52
88,616,72,2023-10-12 18:06:40,2023-10-30 12:43:52
89,617,73,2023-10-12 18:06:40,2023-10-30 12:43:52
90,617,74,2023-10-12 18:06:40,2023-10-30 12:43:52
91,619,75,2023-10-12 18:06:40,2023-10-30 12:43:52
92,619,76,2023-10-12 18:06:40,2023-10-30 12:43:52
93,619,77,2023-10-12 18:06:40,2023-10-30 12:43:52
94,620,78,2023-10-12 18:06:41,2023-10-30 12:43:52
95,620,79,2023-10-12 18:06:41,2023-10-30 12:43:52
96,620,80,2023-10-12 18:06:41,2023-10-30 12:43:52
97,620,81,2023-10-12 18:06:41,2023-10-30 12:43:52
98,621,44,2023-10-12 18:06:41,2023-10-30 12:43:52
99,621,45,2023-10-12 18:06:41,2023-10-30 12:43:52
100,622,82,2023-10-12 18:06:41,2023-10-30 12:43:52
101,623,82,2023-10-12 18:06:41,2023-10-30 12:43:52
102,624,83,2023-10-12 18:06:41,2023-10-30 12:43:52
103,624,84,2023-10-12 18:06:41,2023-10-30 12:43:52
104,624,85,2023-10-12 18:06:41,2023-10-30 12:43:52
105,625,86,2023-10-12 18:06:41,2023-10-30 12:43:52
106,625,87,2023-10-12 18:06:41,2023-10-30 12:43:52
107,625,88,2023-10-12 18:06:41,2023-10-30 12:43:52
108,717,89,2023-10-12 18:06:46,2023-10-30 12:43:52
109,721,90,2023-10-12 18:06:46,2023-10-30 12:43:52
110,722,91,2023-10-12 18:06:46,2023-10-30 12:43:52
111,722,92,2023-10-12 18:06:46,2023-10-30 12:43:52
112,722,93,2023-10-12 18:06:46,2023-10-30 12:43:52
113,770,40,2023-10-12 18:06:52,2023-10-30 12:43:52
114,770,41,2023-10-12 18:06:52,2023-10-30 12:43:52
115,788,94,2023-10-12 18:06:52,2023-10-30 12:43:52
116,789,95,2023-10-12 18:06:52,2023-10-30 12:43:52
117,799,96,2023-10-12 18:06:53,2023-10-30 12:43:52
118,799,97,2023-10-12 18:06:53,2023-10-30 12:43:52
119,799,98,2023-10-12 18:06:53,2023-10-30 12:43:52
120,799,99,2023-10-12 18:06:53,2023-10-30 12:43:52
121,809,100,2023-10-12 18:06:53,2023-10-30 12:43:52
122,835,101,2023-10-12 18:06:53,2023-10-30 12:43:52
123,835,102,2023-10-12 18:06:53,2023-10-30 12:43:52
124,836,103,2023-10-12 18:06:53,2023-10-30 12:43:52
125,836,19,2023-10-12 18:06:53,2023-10-30 12:43:52
126,869,104,2023-10-12 18:06:55,2023-10-30 12:43:52
127,869,105,2023-10-12 18:06:55,2023-10-30 12:43:52
128,869,106,2023-10-12 18:06:55,2023-10-30 12:43:52
129,869,107,2023-10-12 18:06:55,2023-10-30 12:43:52
130,871,108,2023-10-12 18:06:56,2023-10-30 12:43:52
131,871,109,2023-10-12 18:06:56,2023-10-30 12:43:52
132,874,110,2023-10-12 18:06:56,2023-10-30 12:43:52
133,874,111,2023-10-12 18:06:56,2023-10-30 12:43:52
134,874,112,2023-10-12 18:06:56,2023-10-30 12:43:52
135,874,113,2023-10-12 18:06:56,2023-10-30 12:43:52
136,880,114,2023-10-12 18:06:56,2023-10-30 12:43:52
137,880,115,2023-10-12 18:06:56,2023-10-30 12:43:52
138,888,116,2023-10-12 18:06:56,2023-10-30 12:43:52
139,890,117,2023-10-12 18:06:56,2023-10-30 12:43:52
140,890,118,2023-10-12 18:06:56,2023-10-30 12:43:52
141,891,119,2023-10-12 18:06:56,2023-10-30 12:43:52
142,895,120,2023-10-12 18:06:57,2023-10-30 12:43:52
143,895,121,2023-10-12 18:06:57,2023-10-30 12:43:52
144,897,116,2023-10-12 18:06:57,2023-10-30 12:43:52
145,903,122,2023-10-12 18:06:57,2023-10-30 12:43:52
146,903,123,2023-10-12 18:06:57,2023-10-30 12:43:52
147,903,124,2023-10-12 18:06:57,2023-10-30 12:43:52
148,903,125,2023-10-12 18:06:57,2023-10-30 12:43:52
149,906,126,2023-10-12 18:06:59,2023-10-30 12:43:52
150,911,127,2023-10-12 18:06:59,2023-10-30 12:43:52
151,933,128,2023-10-12 18:06:59,2023-10-30 12:43:52
152,939,129,2023-10-12 18:07:00,2023-10-30 12:43:52
153,944,130,2023-10-12 18:07:00,2023-10-30 12:43:52
154,949,131,2023-10-12 18:07:00,2023-10-30 12:43:52
155,949,132,2023-10-12 18:07:00,2023-10-30 12:43:52
156,950,133,2023-10-12 18:07:00,2023-10-30 12:43:52
157,952,134,2023-10-12 18:07:00,2023-10-30 12:43:52
158,958,135,2023-10-12 18:07:00,2023-10-30 12:43:52
159,964,136,2023-10-12 18:07:00,2023-10-30 12:43:52
160,964,137,2023-10-12 18:07:00,2023-10-30 12:43:52
161,968,138,2023-10-12 18:07:00,2023-10-30 12:43:52
162,990,139,2023-10-12 18:07:01,2023-10-30 12:43:52
163,990,140,2023-10-12 18:07:01,2023-10-30 12:43:52
164,992,141,2023-10-12 18:07:01,2023-10-30 12:43:52
165,1007,142,2023-10-12 18:07:01,2023-10-30 12:43:52
166,1007,143,2023-10-12 18:07:01,2023-10-30 12:43:52
167,1017,144,2023-10-12 18:07:01,2023-10-30 12:43:52
168,1026,145,2023-10-12 18:07:01,2023-10-30 12:43:52
169,1036,146,2023-10-12 18:07:02,2023-10-30 12:43:52
170,1036,147,2023-10-12 18:07:02,2023-10-30 12:43:52
171,1046,148,2023-10-12 18:07:02,2023-10-30 12:43:52
172,1049,149,2023-10-12 18:07:02,2023-10-30 12:43:52
173,1049,150,2023-10-12 18:07:02,2023-10-30 12:43:52
174,1049,50,2023-10-12 18:07:02,2023-10-30 12:43:52
175,1050,151,2023-10-12 18:07:02,2023-10-30 12:43:52
176,1056,152,2023-10-12 18:07:02,2023-10-30 12:43:52
177,1056,153,2023-10-12 18:07:02,2023-10-30 12:43:52
178,1056,154,2023-10-12 18:07:02,2023-10-30 12:43:52
179,1058,155,2023-10-12 18:07:02,2023-10-30 12:43:52
180,1058,156,2023-10-12 18:07:02,2023-10-30 12:43:52
181,1060,155,2023-10-12 18:07:02,2023-10-30 12:43:52
182,1060,156,2023-10-12 18:07:02,2023-10-30 12:43:52
183,1071,157,2023-10-12 18:07:03,2023-10-30 12:43:52
184,1071,158,2023-10-12 18:07:03,2023-10-30 12:43:52
185,1096,159,2023-10-12 18:07:03,2023-10-30 12:43:52
186,1096,160,2023-10-12 18:07:03,2023-10-30 12:43:52
187,1096,71,2023-10-12 18:07:03,2023-10-30 12:43:52
188,1101,161,2023-10-12 18:07:03,2023-10-30 12:43:52
189,1101,162,2023-10-12 18:07:03,2023-10-30 12:43:52
190,1101,163,2023-10-12 18:07:03,2023-10-30 12:43:52
191,1104,164,2023-10-12 18:07:03,2023-10-30 12:43:52
192,1104,160,2023-10-12 18:07:03,2023-10-30 12:43:52
193,1106,165,2023-10-12 18:07:03,2023-10-30 12:43:52
194,1106,166,2023-10-12 18:07:03,2023-10-30 12:43:52
195,1116,19,2023-10-12 18:07:07,2023-10-30 12:43:52
196,1116,167,2023-10-12 18:07:07,2023-10-30 12:43:52
197,1116,168,2023-10-12 18:07:07,2023-10-30 12:43:52
198,1116,169,2023-10-12 18:07:07,2023-10-30 12:43:52
199,1117,19,2023-10-12 18:07:07,2023-10-30 12:43:52
200,1117,167,2023-10-12 18:07:07,2023-10-30 12:43:52
201,1117,168,2023-10-12 18:07:07,2023-10-30 12:43:52
202,1117,169,2023-10-12 18:07:07,2023-10-30 12:43:52
203,1121,170,2023-10-12 18:07:08,2023-10-30 12:43:52
204,1121,166,2023-10-12 18:07:08,2023-10-30 12:43:52
205,1121,171,2023-10-12 18:07:08,2023-10-30 12:43:52
206,1122,166,2023-10-12 18:07:08,2023-10-30 12:43:52
207,1122,170,2023-10-12 18:07:08,2023-10-30 12:43:52
208,1122,171,2023-10-12 18:07:08,2023-10-30 12:43:52
209,1124,172,2023-10-12 18:07:08,2023-10-30 12:43:52
210,1129,173,2023-10-12 18:07:08,2023-10-30 12:43:52
211,1141,174,2023-10-12 18:07:08,2023-10-30 12:43:52
212,1141,175,2023-10-12 18:07:08,2023-10-30 12:43:52
213,1144,40,2023-10-12 18:07:08,2023-10-30 12:43:52
214,1144,41,2023-10-12 18:07:08,2023-10-30 12:43:52
215,1160,41,2023-10-12 18:07:10,2023-10-30 12:43:52
216,1160,40,2023-10-12 18:07:10,2023-10-30 12:43:52
217,1175,19,2023-10-12 18:07:11,2023-10-30 12:43:52
218,1175,163,2023-10-12 18:07:11,2023-10-30 12:43:52
219,1175,162,2023-10-12 18:07:11,2023-10-30 12:43:52
220,1176,176,2023-10-12 18:07:11,2023-10-30 12:43:52
221,1176,177,2023-10-12 18:07:11,2023-10-30 12:43:52
222,1179,178,2023-10-12 18:07:11,2023-10-30 12:43:52
223,1179,179,2023-10-12 18:07:11,2023-10-30 12:43:52
224,1179,180,2023-10-12 18:07:11,2023-10-30 12:43:52
225,1183,181,2023-10-12 18:07:11,2023-10-30 12:43:52
226,1185,182,2023-10-12 18:07:11,2023-10-30 12:43:52
227,1189,183,2023-10-12 18:07:11,2023-10-30 12:43:52
228,1189,184,2023-10-12 18:07:11,2023-10-30 12:43:52
229,1193,185,2023-10-12 18:07:12,2023-10-30 12:43:52
230,1197,186,2023-10-12 18:07:13,2023-10-30 12:43:52
231,1199,187,2023-10-12 18:07:13,2023-10-30 12:43:52
232,1199,188,2023-10-12 18:07:13,2023-10-30 12:43:52
233,1199,189,2023-10-12 18:07:13,2023-10-30 12:43:52
234,1199,190,2023-10-12 18:07:13,2023-10-30 12:43:52
235,1200,191,2023-10-12 18:07:13,2023-10-30 12:43:52
236,1200,192,2023-10-12 18:07:13,2023-10-30 12:43:52
237,1202,193,2023-10-12 18:07:14,2023-10-30 12:43:52
238,1204,194,2023-10-12 18:07:14,2023-10-30 12:43:52
239,1205,137,2023-10-12 18:07:14,2023-10-30 12:43:52
240,1205,136,2023-10-12 18:07:14,2023-10-30 12:43:52
241,1206,187,2023-10-12 18:07:14,2023-10-30 12:43:52
242,1206,188,2023-10-12 18:07:14,2023-10-30 12:43:52
243,1206,190,2023-10-12 18:07:14,2023-10-30 12:43:52
244,1206,189,2023-10-12 18:07:14,2023-10-30 12:43:52
245,1209,195,2023-10-12 18:07:14,2023-10-30 12:43:52
246,1209,196,2023-10-12 18:07:14,2023-10-30 12:43:52
247,1209,197,2023-10-12 18:07:14,2023-10-30 12:43:52
248,1209,198,2023-10-12 18:07:14,2023-10-30 12:43:52
249,1211,199,2023-10-12 18:07:14,2023-10-30 12:43:52
250,1211,200,2023-10-12 18:07:14,2023-10-30 12:43:52
251,1211,201,2023-10-12 18:07:14,2023-10-30 12:43:52
252,1212,202,2023-10-12 18:07:14,2023-10-30 12:43:52
253,1212,203,2023-10-12 18:07:14,2023-10-30 12:43:52
254,1212,204,2023-10-12 18:07:14,2023-10-30 12:43:52
255,1213,205,2023-10-12 18:07:14,2023-10-30 12:43:52
256,1213,206,2023-10-12 18:07:14,2023-10-30 12:43:52
257,1214,15,2023-10-12 18:07:14,2023-10-30 12:43:52
258,1214,207,2023-10-12 18:07:14,2023-10-30 12:43:52
259,1216,161,2023-10-12 18:07:14,2023-10-30 12:43:52
260,1216,162,2023-10-12 18:07:14,2023-10-30 12:43:52
261,1216,163,2023-10-12 18:07:14,2023-10-30 12:43:52
262,1218,208,2023-10-12 18:07:14,2023-10-30 12:43:52
263,1218,209,2023-10-12 18:07:14,2023-10-30 12:43:52
264,1218,210,2023-10-12 18:07:14,2023-10-30 12:43:52
265,1218,67,2023-10-12 18:07:14,2023-10-30 12:43:52
266,1218,43,2023-10-12 18:07:14,2023-10-30 12:43:52
267,1218,66,2023-10-12 18:07:14,2023-10-30 12:43:52
268,1237,211,2023-10-12 18:07:16,2023-10-30 12:43:52
269,1237,212,2023-10-12 18:07:16,2023-10-30 12:43:52
270,1239,213,2023-10-12 18:07:16,2023-10-30 12:43:52
271,1247,214,2023-10-12 18:07:16,2023-10-30 12:43:52
272,1247,118,2023-10-12 18:07:16,2023-10-30 12:43:52
273,1247,215,2023-10-12 18:07:16,2023-10-30 12:43:52
274,1247,127,2023-10-12 18:07:16,2023-10-30 12:43:52
275,1248,216,2023-10-12 18:07:16,2023-10-30 12:43:52
276,1250,217,2023-10-12 18:07:16,2023-10-30 12:43:52
277,1251,218,2023-10-12 18:07:16,2023-10-30 12:43:52
278,1251,87,2023-10-12 18:07:16,2023-10-30 12:43:52
279,1251,86,2023-10-12 18:07:16,2023-10-30 12:43:52
280,1256,219,2023-10-12 18:07:17,2023-10-30 12:43:52
281,1256,220,2023-10-12 18:07:17,2023-10-30 12:43:52
282,1268,221,2023-10-12 18:07:17,2023-10-30 12:43:52
283,1269,221,2023-10-12 18:07:17,2023-10-30 12:43:52
284,1269,222,2023-10-12 18:07:17,2023-10-30 12:43:52
285,1303,223,2023-10-12 18:07:18,2023-10-30 12:43:52
286,1303,224,2023-10-12 18:07:18,2023-10-30 12:43:52
287,1317,225,2023-10-12 18:07:18,2023-10-30 12:43:52
288,1324,226,2023-10-12 18:07:18,2023-10-30 12:43:52
289,1353,227,2023-10-12 18:12:57,2023-10-30 12:43:52
290,1425,228,2023-10-12 18:12:59,2023-10-30 12:43:52
291,1425,229,2023-10-12 18:12:59,2023-10-30 12:43:52
292,1425,230,2023-10-12 18:12:59,2023-10-30 12:43:52
293,1441,231,2023-10-12 18:12:59,2023-10-30 12:43:52
294,1441,232,2023-10-12 18:12:59,2023-10-30 12:43:52
295,1441,233,2023-10-12 18:12:59,2023-10-30 12:43:52
296,1442,231,2023-10-12 18:12:59,2023-10-30 12:43:52
297,1442,232,2023-10-12 18:12:59,2023-10-30 12:43:52
298,1442,233,2023-10-12 18:12:59,2023-10-30 12:43:52
299,1463,234,2023-10-12 18:13:00,2023-10-30 12:43:52
300,1463,235,2023-10-12 18:13:00,2023-10-30 12:43:52
301,1463,236,2023-10-12 18:13:00,2023-10-30 12:43:52
302,1465,237,2023-10-12 18:13:00,2023-10-30 12:43:52
303,1465,238,2023-10-12 18:13:00,2023-10-30 12:43:52
304,1467,239,2023-10-12 18:13:03,2023-10-30 12:43:52
305,1468,240,2023-10-12 18:13:03,2023-10-30 12:43:52
306,1468,241,2023-10-12 18:13:03,2023-10-30 12:43:52
307,1468,242,2023-10-12 18:13:03,2023-10-30 12:43:52
308,1468,243,2023-10-12 18:13:03,2023-10-30 12:43:52
309,1470,244,2023-10-12 18:13:03,2023-10-30 12:43:52
310,1470,245,2023-10-12 18:13:03,2023-10-30 12:43:52
311,1472,209,2023-10-12 18:13:03,2023-10-30 12:43:52
312,1472,246,2023-10-12 18:13:03,2023-10-30 12:43:52
313,1472,247,2023-10-12 18:13:03,2023-10-30 12:43:52
314,1472,248,2023-10-12 18:13:03,2023-10-30 12:43:52
315,1476,3,2023-10-12 18:13:03,2023-10-30 12:43:52
316,1476,4,2023-10-12 18:13:03,2023-10-30 12:43:52
317,1476,249,2023-10-12 18:13:03,2023-10-30 12:43:52
318,1476,250,2023-10-12 18:13:03,2023-10-30 12:43:52
319,1477,251,2023-10-12 18:13:03,2023-10-30 12:43:52
320,1478,252,2023-10-12 18:13:03,2023-10-30 12:43:52
321,1478,253,2023-10-12 18:13:03,2023-10-30 12:43:52
322,1478,254,2023-10-12 18:13:03,2023-10-30 12:43:52
323,1479,255,2023-10-12 18:13:03,2023-10-30 12:43:52
324,1479,4,2023-10-12 18:13:03,2023-10-30 12:43:52
325,1480,255,2023-10-12 18:13:03,2023-10-30 12:43:52
326,1480,4,2023-10-12 18:13:03,2023-10-30 12:43:52
327,1481,256,2023-10-12 18:13:03,2023-10-30 12:43:52
328,1481,257,2023-10-12 18:13:03,2023-10-30 12:43:52
329,1481,258,2023-10-12 18:13:03,2023-10-30 12:43:52
330,1484,259,2023-10-12 18:13:04,2023-10-30 12:43:52
331,1484,241,2023-10-12 18:13:04,2023-10-30 12:43:52
332,1484,240,2023-10-12 18:13:04,2023-10-30 12:43:52
333,1485,260,2023-10-12 18:13:04,2023-10-30 12:43:52
334,1485,261,2023-10-12 18:13:04,2023-10-30 12:43:52
335,1485,262,2023-10-12 18:13:04,2023-10-30 12:43:52
336,1485,263,2023-10-12 18:13:04,2023-10-30 12:43:52
337,1486,256,2023-10-12 18:13:04,2023-10-30 12:43:52
338,1486,264,2023-10-12 18:13:04,2023-10-30 12:43:52
339,1486,257,2023-10-12 18:13:04,2023-10-30 12:43:52
340,1489,255,2023-10-12 18:13:04,2023-10-30 12:43:52
341,1489,4,2023-10-12 18:13:04,2023-10-30 12:43:52
342,1490,265,2023-10-12 18:13:04,2023-10-30 12:43:52
343,1490,266,2023-10-12 18:13:04,2023-10-30 12:43:52
344,1490,267,2023-10-12 18:13:04,2023-10-30 12:43:52
345,1491,265,2023-10-12 18:13:04,2023-10-30 12:43:52
346,1491,266,2023-10-12 18:13:04,2023-10-30 12:43:52
347,1491,267,2023-10-12 18:13:04,2023-10-30 12:43:52
348,1492,242,2023-10-12 18:13:04,2023-10-30 12:43:52
349,1492,243,2023-10-12 18:13:04,2023-10-30 12:43:52
350,1492,268,2023-10-12 18:13:04,2023-10-30 12:43:52
351,1493,269,2023-10-12 18:13:04,2023-10-30 12:43:52
352,1493,270,2023-10-12 18:13:04,2023-10-30 12:43:52
353,1495,271,2023-10-12 18:13:04,2023-10-30 12:43:52
354,1495,272,2023-10-12 18:13:04,2023-10-30 12:43:52
355,1500,273,2023-10-12 18:13:04,2023-10-30 12:43:52
356,1500,274,2023-10-12 18:13:04,2023-10-30 12:43:52
357,1504,275,2023-10-12 18:13:04,2023-10-30 12:43:52
358,1504,276,2023-10-12 18:13:04,2023-10-30 12:43:52
359,1504,277,2023-10-12 18:13:04,2023-10-30 12:43:52
360,1504,278,2023-10-12 18:13:04,2023-10-30 12:43:52
361,1505,279,2023-10-12 18:13:04,2023-10-30 12:43:52
362,1505,280,2023-10-12 18:13:04,2023-10-30 12:43:52
363,1505,281,2023-10-12 18:13:04,2023-10-30 12:43:52
364,1506,268,2023-10-12 18:13:04,2023-10-30 12:43:52
365,1506,243,2023-10-12 18:13:04,2023-10-30 12:43:52
366,1507,273,2023-10-12 18:13:04,2023-10-30 12:43:52
367,1507,274,2023-10-12 18:13:04,2023-10-30 12:43:52
368,1509,282,2023-10-12 18:13:04,2023-10-30 12:43:52
369,1509,283,2023-10-12 18:13:04,2023-10-30 12:43:52
370,1509,284,2023-10-12 18:13:04,2023-10-30 12:43:52
371,1509,285,2023-10-12 18:13:04,2023-10-30 12:43:52
372,1509,286,2023-10-12 18:13:04,2023-10-30 12:43:52
373,1509,287,2023-10-12 18:13:04,2023-10-30 12:43:52
374,1509,288,2023-10-12 18:13:04,2023-10-30 12:43:52
375,1510,289,2023-10-12 18:13:04,2023-10-30 12:43:52
376,1510,290,2023-10-12 18:13:04,2023-10-30 12:43:52
377,1510,291,2023-10-12 18:13:04,2023-10-30 12:43:52
378,1510,292,2023-10-12 18:13:04,2023-10-30 12:43:52
379,1510,293,2023-10-12 18:13:04,2023-10-30 12:43:52
380,1510,294,2023-10-12 18:13:04,2023-10-30 12:43:52
381,1511,291,2023-10-12 18:13:04,2023-10-30 12:43:52
382,1511,290,2023-10-12 18:13:04,2023-10-30 12:43:52
383,1511,284,2023-10-12 18:13:04,2023-10-30 12:43:52
384,1511,283,2023-10-12 18:13:04,2023-10-30 12:43:52
385,1512,273,2023-10-12 18:13:04,2023-10-30 12:43:52
386,1512,274,2023-10-12 18:13:04,2023-10-30 12:43:52
387,1512,295,2023-10-12 18:13:04,2023-10-30 12:43:52
388,1512,268,2023-10-12 18:13:04,2023-10-30 12:43:52
389,1513,273,2023-10-12 18:13:04,2023-10-30 12:43:52
390,1513,274,2023-10-12 18:13:04,2023-10-30 12:43:52
391,1515,294,2023-10-12 18:13:04,2023-10-30 12:43:52
392,1515,293,2023-10-12 18:13:04,2023-10-30 12:43:52
393,1516,294,2023-10-12 18:13:04,2023-10-30 12:43:52
394,1516,293,2023-10-12 18:13:04,2023-10-30 12:43:52
395,1518,296,2023-10-12 18:13:04,2023-10-30 12:43:52
396,1518,4,2023-10-12 18:13:04,2023-10-30 12:43:52
397,1518,255,2023-10-12 18:13:04,2023-10-30 12:43:52
398,1519,294,2023-10-12 18:13:04,2023-10-30 12:43:52
399,1519,293,2023-10-12 18:13:04,2023-10-30 12:43:52
400,1520,250,2023-10-12 18:13:04,2023-10-30 12:43:52
401,1520,4,2023-10-12 18:13:04,2023-10-30 12:43:52
402,1520,255,2023-10-12 18:13:04,2023-10-30 12:43:52
403,1521,250,2023-10-12 18:13:04,2023-10-30 12:43:52
404,1521,4,2023-10-12 18:13:04,2023-10-30 12:43:52
405,1521,255,2023-10-12 18:13:04,2023-10-30 12:43:52
406,1522,292,2023-10-12 18:13:04,2023-10-30 12:43:52
407,1522,293,2023-10-12 18:13:04,2023-10-30 12:43:52
408,1522,294,2023-10-12 18:13:04,2023-10-30 12:43:52
409,1524,297,2023-10-12 18:13:05,2023-10-30 12:43:52
410,1524,298,2023-10-12 18:13:05,2023-10-30 12:43:52
411,1527,299,2023-10-12 18:13:05,2023-10-30 12:43:52
412,1529,300,2023-10-12 18:13:05,2023-10-30 12:43:52
413,1529,301,2023-10-12 18:13:05,2023-10-30 12:43:52
414,1529,302,2023-10-12 18:13:05,2023-10-30 12:43:52
415,1529,303,2023-10-12 18:13:05,2023-10-30 12:43:52
416,1531,304,2023-10-12 18:13:05,2023-10-30 12:43:52
417,1531,305,2023-10-12 18:13:05,2023-10-30 12:43:52
418,1531,306,2023-10-12 18:13:05,2023-10-30 12:43:52
419,1531,307,2023-10-12 18:13:05,2023-10-30 12:43:52
420,1532,4,2023-10-12 18:13:05,2023-10-30 12:43:52
421,1537,308,2023-10-12 18:13:05,2023-10-30 12:43:52
422,1537,309,2023-10-12 18:13:05,2023-10-30 12:43:52
423,1539,310,2023-10-12 18:13:05,2023-10-30 12:43:52
424,1551,250,2023-10-12 18:13:07,2023-10-30 12:43:52
425,1551,4,2023-10-12 18:13:07,2023-10-30 12:43:52
426,1551,271,2023-10-12 18:13:07,2023-10-30 12:43:52
427,1552,209,2023-10-12 18:13:07,2023-10-30 12:43:52
428,1552,246,2023-10-12 18:13:07,2023-10-30 12:43:52
429,1552,247,2023-10-12 18:13:07,2023-10-30 12:43:52
